term,estimate,std.error,statistic,p.value
FACCENTO_AGAINST,1.0373357896325013,0.0529719738830366,0.6919826250731028,0.48894824042020957
FELONY_AGAINST,1.0201520787206606,0.043304108188800046,0.46073487716992717,0.6449888291310244
FELONY_DEAD,0.7970147133114117,0.06541730255460355,-3.468228291825794,5.239020185977485e-4
FERO_AGAINST,1.1530319046414121,0.04311706224224663,3.302518874902475,9.582063893052554e-4
FERO_DEAD,0.8714916304939611,0.05804732088827201,-2.3696014825032425,0.017807267451838214
FIGHTA_DEAD,0.8022159008100439,0.09933020774040512,-2.218635290838753,0.026511546599805865
FIGHTA_AGAINST,1.2286029414030781,0.06322096857611377,3.256478166837645,0.001128036055190686
FORMAL_AGAINST,1.0987087588483266,0.04682863732433554,2.0102151179799024,0.0444084260258414
FORMAL_DEAD,0.875690423375424,0.07039353560885749,-1.8857221381288696,0.05933240803234354
GENERAL_AGAINST,1.1573953465225961,0.06057926154840693,2.4129064267729343,0.015825882000744817
GENERAL_DEAD,0.9655943034531155,0.07979019887566227,-0.43879460383465346,0.6608103706646933
GODRX_DEAD,0.8526528366103325,0.11660363924044609,-1.3670482881178367,0.1716101704083681
GODRX_AGAINST,1.063632139182317,0.09112346043503751,0.6769891858145429,0.49841281573251967
GOONJAR_AGAINST,1.2607531744046683,0.08756257978151076,2.6462137184599763,0.008139837150499221
GOONJAR_DEAD,0.8042193695061188,0.11349135919559478,-1.9198219222961839,0.054880396804251524
GUNLESS_AGAINST,1.2101437093575622,0.04697453506835787,4.060479158395434,4.8972108858507405e-5
GUNLESS_DEAD,0.8978502564600838,0.06518709094625806,-1.6529649550567986,0.09833799608717524
HAWQEH_AGAINST,1.0829550147992624,0.06812044162668865,1.169890089841201,0.2420452025108673
HAWQEH_DEAD,0.9289680540910846,0.0913036463589482,-0.8069877941709127,0.41967351537312636
HUKE_DEAD,0.8384994351649702,0.06788981131648232,-2.59451849885896,0.009472351601762468
HUKE_AGAINST,1.1910691180712705,0.05192508974146517,3.3673764109975286,7.588703187068152e-4
JKAP_AGAINST,1.100091089127579,0.05174733948921752,1.8434374716710415,0.0652651632689001
JKAP_DEAD,0.8028766180363271,0.07413081594128863,-2.9617133619193305,0.0030593244571179273
JOEE_DEAD,0.873387743421162,0.07090586060758106,-1.909231057185861,0.056232291533864845
JOEE_AGAINST,1.0088284838488335,0.04989555657559594,0.17616279385833206,0.8601660498216854
JOHN_DEAD,0.8468731963062651,0.07376039882859446,-2.253299973681378,0.024240241423968772
JOHN_AGAINST,1.1992240283523505,0.05067705603747653,3.58494985296917,3.3714297897130156e-4
JOHNNY_AGAINST,1.1124567462118964,0.10362522996960276,1.0284257465498385,0.303749602635818
JOHNNY_DEAD,0.8790277583627741,0.17983270535472584,-0.7169930634219809,0.4733783767544286
JOSHH_DEAD,0.8766719986663052,0.06416252636237757,-2.05138992851824,0.04022898907120969
JOSHH_AGAINST,1.1955136942403004,0.04224881646492795,4.226768407142937,2.3707144482644102e-5
JURD_AGAINST,1.065595506487236,0.053686515125793706,1.183422015027948,0.2366419365923215
JURD_DEAD,0.8666949488795194,0.0770707079233109,-1.8563240783121655,0.06340737905909534
JURNII_DEAD,0.5950989346519537,0.2295104600332353,-2.261455144387829,0.023731087323239898
