name,stat,value,percentile
ENDURAAA,epm,3.1158813272358703,0.3145539906103286
HAVOK,kd,1.0190023752969122,0.6995305164319249
HAVOK,time_s,49463,0.5023474178403756
HAVOK,kpm,1.5611669328589046,0.4835680751173709
HAVOK,epm,3.093221195641186,0.3004694835680751
MOSH,kd,1.030104712041885,0.755868544600939
MOSH,time_s,30571.8,0.4084507042253521
MOSH,kpm,1.54456067356191,0.4272300469483568
MOSH,epm,3.0439817086334466,0.2300469483568075
JOHNNY,kd,0.8920353982300885,0.2676056338028169
JOHNNY,time_s,19215,0.2676056338028169
JOHNNY,kpm,1.5737704918032787,0.5164319248826291
JOHNNY,epm,3.338017174082748,0.6525821596244131
STAMINO,kd,0.81658692185007975,0.08450704225352113
STAMINO,time_s,19215,0.2676056338028169
STAMINO,kpm,1.5987509758001561,0.5539906103286385
STAMINO,epm,3.5565964090554254,0.8967136150234741
DREAL,kd,1.2338129496402879,1
DREAL,time_s,11704,0.1643192488262911
DREAL,kpm,1.7583732057416268,0.8450704225352113
DREAL,epm,3.1835269993164728,0.41784037558685444
NEVO,kd,0.814385150812065,0.07981220657276995
NEVO,time_s,14964,0.2112676056338028
NEVO,kpm,1.4073777064955895,0.1643192488262911
NEVO,epm,3.135525260625501,0.3474178403755869
RAMBY,kd,0.9167842031029619,0.3474178403755869
RAMBY,time_s,26627.7,0.36619718309859156
RAMBY,kpm,1.4646402055002872,0.2535211267605634
RAMBY,epm,3.0622246758075238,0.25821596244131456
SUPER,kd,1.0422322775263952,0.784037558685446
SUPER,time_s,26627.7,0.36619718309859156
SUPER,kpm,1.5570252030779979,0.4694835680751174
SUPER,epm,3.0509582126882906,0.23943661971830985
TDYLAN,kd,1.1725663716814159,0.9765258215962441
TDYLAN,time_s,8155,0.056338028169014086
TDYLAN,kpm,1.9497240956468427,0.9906103286384976
TDYLAN,epm,3.6125076640098097,0.9436619718309859
TEDDYRECKS,kd,0.8278061224489796,0.11267605633802817
TEDDYRECKS,time_s,26627.7,0.36619718309859156
TEDDYRECKS,kpm,1.4623869128764406,0.24413145539906103
TEDDYRECKS,epm,3.228968329972172,0.48826291079812206
ZAPTIUS,kd,0.9971469329529244,0.6150234741784038
ZAPTIUS,time_s,26627.7,0.36619718309859156
ZAPTIUS,kpm,1.5750515440687705,0.5211267605633803
ZAPTIUS,epm,3.154609673385234,0.3755868544600939
FASTBALLA,kd,0.8799758745476478,0.2300469483568075
FASTBALLA,time_s,58086.3,0.5352112676056338
FASTBALLA,kpm,1.5070679316809643,0.3427230046948357
FASTBALLA,epm,3.2196920788550827,0.4647887323943662
SUPREMEAGILITY,kd,1.0034482758620689,0.6338028169014085
SUPREMEAGILITY,time_s,9837,0.13615023474178403
SUPREMEAGILITY,kpm,1.7749313815187557,0.8826291079812206
SUPREMEAGILITY,epm,3.543763342482464,0.892018779342723
DENZA,kd,0.9683406113537117,0.5164319248826291
DENZA,time_s,31444.05,0.41784037558685444
DENZA,kpm,1.6925300653064728,0.755868544600939
DENZA,epm,3.4403965138078587,0.7981220657276995
BEEHZY,kd,0.99335232668566,0.6056338028169014
BEEHZY,time_s,50036.05,0.5070422535211268
BEEHZY,kpm,1.2542956528343063,0.046948356807511735
BEEHZY,epm,2.5169852536321313,0.009389671361502348
MRUIZ,kd,0.9619124797406807,0.49295774647887325
MRUIZ,time_s,55297.05,0.5305164319248826
MRUIZ,kpm,1.2879529739832414,0.07042253521126761
MRUIZ,epm,2.6269032434822472,0.03755868544600939
PROFEEZY,kd,0.9832451499118166,0.568075117370892
PROFEEZY,time_s,50378.05,0.5164319248826291
PROFEEZY,kpm,1.3279592997347058,0.09859154929577464
PROFEEZY,epm,2.678547502334846,0.06572769953051644
RIZK,kd,1.1636935991605457,0.9624413145539906
RIZK,time_s,42351.3,0.4647887323943662
RIZK,kpm,1.571144215171671,0.5070422535211268
RIZK,epm,2.921279866261484,0.17370892018779344
ZEEKED,kd,1.043820224719101,0.7887323943661971
ZEEKED,time_s,42351.3,0.4647887323943662
ZEEKED,kpm,1.3161343335387579,0.09389671361502347
ZEEKED,epm,2.5770165260570512,0.023474178403755867
KATRU,kd,0.863905325443787,0.18779342723004694
KATRU,time_s,20130.9,0.29107981220657275
KATRU,kpm,1.3054557918423915,0.07511737089201878
KATRU,epm,2.816565578290091,0.11737089201877934
ONEY,kd,0.9619686800894854,0.49765258215962443
ONEY,time_s,20130.9,0.29107981220657275
ONEY,kpm,1.2816118504388776,0.06572769953051644
ONEY,epm,2.6138920763602225,0.028169014084507043
PUNI,kd,0.9421841541755889,0.4225352112676056
PUNI,time_s,20130.9,0.29107981220657275
PUNI,kpm,1.3114167771932699,0.0892018779342723
PUNI,epm,2.7033068566233998,0.07981220657276995
SAMMY,kd,1.025,0.7323943661971831
SAMMY,time_s,20130.9,0.29107981220657275
SAMMY,kpm,1.3442021966231017,0.107981220657277
SAMMY,epm,2.655618973816372,0.051643192488262914
SUPRAAZ,kd,0.9092741935483871,0.323943661971831
SUPRAAZ,time_s,20130.9,0.29107981220657275
SUPRAAZ,kpm,1.3442021966231017,0.107981220657277
SUPRAAZ,epm,2.8225265636409693,0.13145539906103287
SETZY,kd,0.9461279461279462,0.43661971830985913
SETZY,time_s,12341.6,0.18309859154929578
SETZY,kpm,1.3661113631943995,0.13145539906103287
SETZY,epm,2.8100084267842096,0.11267605633802817
ZEPA,kd,0.940387481371088,0.41784037558685444
ZEPA,time_s,24200.6,0.3333333333333333
ZEPA,kpm,1.5644240225448955,0.49295774647887325
ZEPA,epm,3.2280191400213223,0.4835680751173709
METTALZ,kd,1.02915082382763,0.7511737089201878
METTALZ,time_s,31206.2,0.4131455399061033
METTALZ,kpm,1.5612282174696053,0.48826291079812206
METTALZ,epm,3.078234453409899,0.2863849765258216
KNIGHT,kd,0.9548969072164949,0.4647887323943662
KNIGHT,time_s,33981.1,0.4460093896713615
KNIGHT,kpm,1.3083743610418734,0.08450704225352113
KNIGHT,epm,2.678547780972364,0.07042253521126761
SKYZ,kd,1.005586592178771,0.6525821596244131
SKYZ,time_s,33981.1,0.4460093896713615
SKYZ,kpm,1.271294925708703,0.06103286384976526
SKYZ,epm,2.535527101830135,0.018779342723004695
BRACK,kd,1.1452702702702702,0.9483568075117371
BRACK,time_s,28431.2,0.39436619718309857
BRACK,kpm,1.4308224767157207,0.22065727699530516
BRACK,epm,2.680154196797884,0.07511737089201878
ENVOY,kd,1.1714285714285715,0.971830985915493
ENVOY,time_s,28431.2,0.39436619718309857
ENVOY,kpm,1.557443934832156,0.47417840375586856
ENVOY,epm,2.886969245054728,0.1596244131455399
JETLI,kd,0.9734121122599705,0.5305164319248826
JETLI,time_s,28431.2,0.39436619718309857
JETLI,kpm,1.3907256816455162,0.15492957746478872
JETLI,epm,2.819437800725963,0.1267605633802817
ASIM,kd,0.9651474530831099,0.5023474178403756
ASIM,time_s,14293.8,0.20657276995305165
ASIM,kpm,1.511144692104269,0.352112676056338
ASIM,epm,3.0768584980900813,0.27699530516431925
ENVIDIAN,kd,0.793233082706767,0.056338028169014086
ENVIDIAN,time_s,9502.45,0.11267605633802817
ENVIDIAN,kpm,1.3322879888870762,0.10328638497652583
ENVIDIAN,epm,3.011854837436661,0.2112676056338028
INVEN,kd,0.7926829268292683,0.051643192488262914
INVEN,time_s,9502.45,0.11267605633802817
INVEN,kpm,1.2312614115307106,0.03755868544600939
INVEN,epm,2.784545038384837,0.09859154929577464
PEPO,kd,0.9475806451612904,0.4413145539906103
PEPO,time_s,9502.45,0.11267605633802817
PEPO,kpm,1.4838278549216255,0.28169014084507044
PEPO,epm,3.049739803945298,0.2347417840375587
TOJOR,kd,0.802158273381295,0.06572769953051644
TOJOR,time_s,9502.45,0.11267605633802817
TOJOR,kpm,1.408057921904351,0.17370892018779344
TOJOR,epm,3.1633947034712095,0.38497652582159625
YAKO,kd,0.953405017921147,0.45539906103286387
YAKO,time_s,9502.45,0.11267605633802817
YAKO,kpm,1.6795668485495845,0.7230046948356808
YAKO,epm,3.4412177912012165,0.8028169014084507
CHAIN,kd,0.9041095890410958,0.3051643192488263
CHAIN,time_s,26636.4,0.38497652582159625
CHAIN,kpm,1.6353561292066494,0.6384976525821596
CHAIN,epm,3.444159120601883,0.8169014084507042
MAPLE,kd,0.9117241379310345,0.3380281690140845
MAPLE,time_s,26636.4,0.38497652582159625
MAPLE,kpm,1.488939946839663,0.29107981220657275
MAPLE,epm,3.122043519394513,0.3286384976525822
APOX,kd,0.8453159041394336,0.14084507042253522
APOX,time_s,17801.7,0.24413145539906103
APOX,kpm,1.3077402719964946,0.07981220657276995
APOX,epm,2.8547835319098738,0.14553990610328638
FROSTY,kd,1.0541666666666667,0.8169014084507042
FROSTY,time_s,33856.75,0.4413145539906103
FROSTY,kpm,1.3450788985948148,0.11737089201877934
FROSTY,epm,2.6210430711748764,0.03286384976525822
DESTINY,kd,0.6995515695067265,0.009389671361502348
DESTINY,time_s,8559.65,0.07981220657276995
DESTINY,kpm,1.0935026548982727,0.009389671361502348
DESTINY,epm,2.6566506808105474,0.056338028169014086
NEWBZ,kd,0.6902654867256637,0
NEWBZ,time_s,8559.65,0.07981220657276995
NEWBZ,kpm,1.0935026548982727,0.009389671361502348
NEWBZ,epm,2.6776795780201295,0.06103286384976526
VICIOUS,kd,0.8131313131313131,0.07511737089201878
VICIOUS,time_s,8559.65,0.07981220657276995
VICIOUS,kpm,1.128550816914243,0.018779342723004695
VICIOUS,epm,2.516458032746666,0.004694835680751174
VIVID,kd,0.8196078431372549,0.09389671361502347
VIVID,time_s,8559.65,0.07981220657276995
VIVID,kpm,1.4650131722675577,0.25821596244131456
VIVID,epm,3.252469435082042,0.5070422535211268
WRECKS,kd,0.9054054054054054,0.30985915492957744
WRECKS,time_s,8559.65,0.07981220657276995
WRECKS,kpm,1.4089361130420053,0.1784037558685446
WRECKS,epm,2.9650745065510855,0.18779342723004694
BEASTN,kd,0.8592233009708737,0.16901408450704225
BEASTN,time_s,26042.95,0.3474178403755869
BEASTN,kpm,1.2233637126362413,0.03286384976525822
BEASTN,epm,2.64716554768181,0.046948356807511735
LOUQA,kd,1.0535433070866143,0.812206572769953
LOUQA,time_s,26042.95,0.3474178403755869
LOUQA,kpm,1.5413000447337954,0.4131455399061033
LOUQA,epm,3.00426794967544,0.20657276995305165
CELLIUM,kd,1.0675944333996024,0.8544600938967136
CELLIUM,time_s,22520.2,0.3145539906103286
CELLIUM,kpm,1.430715535386009,0.215962441314554
CELLIUM,epm,2.7708457296116373,0.09389671361502347
CROWDER,kd,0.8857715430861723,0.24413145539906103
CROWDER,time_s,22520.2,0.3145539906103286
CROWDER,kpm,1.1776094350849458,0.023474178403755867
CROWDER,epm,2.5070825303505297,0
MIZUNO,kd,0.7471264367816092,0.018779342723004695
MIZUNO,time_s,10865,0.14084507042253522
MIZUNO,kpm,1.0768522779567418,0.004694835680751174
MIZUNO,epm,2.518177634606535,0.014084507042253521
REIGN,kd,0.7971014492753623,0.06103286384976526
REIGN,time_s,10865,0.14084507042253522
REIGN,kpm,1.2149102623101702,0.028169014084507043
REIGN,epm,2.7390704095720206,0.0892018779342723
ROBBIEB3319,kd,1.103852596314908,0.9295774647887324
ROBBIEB3319,time_s,25540.75,0.3427230046948357
ROBBIEB3319,kpm,1.5481142879516068,0.4460093896713615
ROBBIEB3319,epm,2.9505789767332598,0.1784037558685446
SLATER,kd,0.8846153846153846,0.23943661971830985
SLATER,time_s,10865,0.14084507042253522
SLATER,kpm,1.2701334560515416,0.056338028169014086
SLATER,epm,2.7059364933271977,0.08450704225352113
ZINX,kd,1.00390625,0.6431924882629108
ZINX,time_s,10865,0.14084507042253522
ZINX,kpm,1.4192360791532443,0.19718309859154928
ZINX,epm,2.8329498389323513,0.14084507042253522
CREZA,kd,0.8656716417910447,0.19248826291079812
CREZA,time_s,7533.85,0.028169014084507043
CREZA,kpm,1.3857456678856097,0.14553990610328638
CREZA,epm,2.9865208359603654,0.20187793427230047
DELEO,kd,1.0344827586206897,0.7652582159624414
DELEO,time_s,7533.85,0.028169014084507043
DELEO,kpm,1.4335300012609755,0.22535211267605634
DELEO,epm,2.819275669146585,0.12206572769953052
KEZA,kd,0.6923076923076923,0.004694835680751174
KEZA,time_s,7533.85,0.028169014084507043
KEZA,kpm,1.0751475009457314,0
KEZA,epm,2.6281383356451213,0.04225352112676056
DYLAN,kd,1.2269662921348314,0.9953051643192489
DYLAN,time_s,17861.4,0.2535211267605634
DYLAN,kpm,1.834122745137559,0.9342723004694836
DYLAN,epm,3.328966374416339,0.6338028169014085
DESIRE,kd,0.96045197740113,0.48826291079812206
DESIRE,time_s,6600,0
DESIRE,kpm,1.5454545454545454,0.431924882629108
DESIRE,epm,3.1545454545454543,0.37089201877934275
HOPEY,kd,0.76775956284153,0.028169014084507043
HOPEY,time_s,11859,0.16901408450704225
HOPEY,kpm,1.4217050341512776,0.20657276995305165
HOPEY,epm,3.273463192512016,0.5305164319248826
SETZYY,kd,0.8532110091743119,0.14553990610328638
SETZYY,time_s,11859,0.16901408450704225
SETZYY,kpm,1.411586137111055,0.18309859154929578
SETZYY,epm,3.0660258031874523,0.27230046948356806
WATSON,kd,0.9835164835164835,0.5727699530516432
WATSON,time_s,6600,0
WATSON,kpm,1.6272727272727274,0.6244131455399061
WATSON,epm,3.2818181818181817,0.5492957746478874
EAZY,kd,0.7803030303030303,0.03755868544600939
EAZY,time_s,12425,0.19718309859154928
EAZY,kpm,1.49215291750503,0.3004694835680751
EAZY,epm,3.404426559356137,0.7511737089201878
MARKYB,kd,0.9911111111111112,0.6009389671361502
MARKYB,time_s,24102,0.3286384976525822
MARKYB,kpm,1.6654219566840927,0.7089201877934272
MARKYB,epm,3.345780433159074,0.6572769953051644
SYVORTEX,kd,0.8712871287128713,0.20657276995305165
SYVORTEX,time_s,6961,0.023474178403755867
SYVORTEX,kpm,1.5170234161758367,0.3615023474178404
SYVORTEX,epm,3.2581525642867404,0.5117370892018779
BLFIRE,kd,0.9085603112840467,0.3192488262910798
BLFIRE,time_s,16374,0.2300469483568075
BLFIRE,kpm,1.7112495419567608,0.784037558685446
BLFIRE,epm,3.5947233418834736,0.9342723004694836
HATE,kd,0.8903394255874674,0.26291079812206575
HATE,time_s,13686,0.20187793427230047
HATE,kpm,1.4949583516001752,0.30985915492957744
HATE,epm,3.17404647084612,0.40375586854460094
HUMANJESUS,kd,0.831858407079646,0.13145539906103287
HUMANJESUS,time_s,8186,0.06103286384976526
HUMANJESUS,kpm,1.3779623747862204,0.14084507042253522
HUMANJESUS,epm,3.0344490593696554,0.22535211267605634
JUJU,kd,0.8660714285714286,0.19718309859154928
JUJU,time_s,8186,0.06103286384976526
JUJU,kpm,1.4219398973857806,0.2112676056338028
JUJU,epm,3.0637674077693626,0.2676056338028169
KLINK,kd,0.8874458874458875,0.24882629107981222
KLINK,time_s,8186,0.06103286384976526
KLINK,kpm,1.5025653554849743,0.323943661971831
KLINK,epm,3.195699975568043,0.43661971830985913
MOCHILA,kd,0.9242718446601942,0.38028169014084506
MOCHILA,time_s,17624,0.2347417840375587
MOCHILA,kpm,1.6205174761688608,0.6009389671361502
MOCHILA,epm,3.373808443032229,0.6995305164319249
ATURA,kd,0.7419354838709677,0.014084507042253521
ATURA,time_s,6834,0.018779342723004695
ATURA,kpm,1.4135206321334504,0.18779342723004694
ATURA,epm,3.3187006145741877,0.6150234741784038
SWARLEY,kd,0.7655786350148368,0.023474178403755867
SWARLEY,time_s,10945,0.1596244131455399
SWARLEY,kpm,1.4143444495203288,0.19248826291079812
SWARLEY,epm,3.261763362265875,0.5211267605633803
COLECHAN,kd,0.8888888888888888,0.2535211267605634
COLECHAN,time_s,6814,0.009389671361502348
COLECHAN,kpm,1.6906369239800412,0.7464788732394366
COLECHAN,epm,3.5926034634575874,0.9295774647887324
DRAMA,kd,0.7904761904761904,0.046948356807511735
DRAMA,time_s,6814,0.009389671361502348
DRAMA,kpm,1.461696507191077,0.23943661971830985
DRAMA,epm,3.310830642794247,0.5915492957746479
GLORY,kd,0.9786324786324786,0.5539906103286385
GLORY,time_s,7759,0.04225352112676056
GLORY,kpm,1.7708467586029126,0.8685446009389671
GLORY,epm,3.5803582935945357,0.9154929577464789
PROPHET,kd,0.7881773399014779,0.04225352112676056
PROPHET,time_s,7759,0.04225352112676056
PROPHET,kpm,1.2372728444387164,0.04225352112676056
PROPHET,epm,2.8070627658203375,0.107981220657277
HAPPY,kd,0.8893617021276595,0.25821596244131456
HAPPY,time_s,8354,0.07511737089201878
HAPPY,kpm,1.5010773282259995,0.3192488262910798
HAPPY,epm,3.188891548958583,0.4225352112676056
