term,estimate,std.error,statistic,p.value
NAGAFEN_KILLER,1.7195457530921503,0.08519761616862656,6.362386452612506,1.986428799844141e-10
NAMELESS_AGAINST,1.2045701507564348,0.06397252861463977,2.9094173072263056,0.003621031651851442
NAMELESS_KILLER,1.3122573311362402,0.0638163430731757,4.25829489343829,2.059920983677912e-5
NAMELESS_DEAD,0.8823650393520192,0.0872517474864134,-1.4343487137821596,0.151472775342367
NIMBLE_AGAINST,1.0553534159452302,0.0895899521439035,0.6013587568578549,0.5476010623731509
NIMBLE_KILLER,1.2790306785011984,0.0701317542802727,3.5091451961103584,4.495494153302884e-4
NIMBLE_DEAD,0.7451990908437979,0.14334996481471501,-2.051649337005154,0.0402037537097515
NOVA_DEAD,0.6919626740703412,0.15276125988599337,-2.4104492480538275,0.015932887900609337
NOVA_AGAINST,1.0386525372867965,0.1123244096885838,0.3376312946633107,0.7356410559260255
NOVA_KILLER,1.2301618827908927,0.08148241042072238,2.542214591833658,0.01101525215223737
OCTANE_AGAINST,1.166089377076303,0.04474140616845921,3.4343072977230995,5.940703002887466e-4
OCTANE_KILLER,1.268066569422931,0.041893079190480076,5.669035524985912,1.4360359201456423e-8
OCTANE_DEAD,0.8931493173802769,0.06881847993084154,-1.6420226585141129,0.10058530839950064
PANDUR_AGAINST,1.0820324244265096,0.08994825347526476,0.876516708792268,0.3807491969701287
PANDUR_DEAD,0.8719902854041008,0.1161442300105136,-1.179369786294526,0.23825096064275744
PANDUR_KILLER,1.3767382007296265,0.07398924530244329,4.321129070002581,1.5523283341272496e-5
PARASITE_AGAINST,1.1923420066400314,0.0569850255968526,3.0871170797869785,0.0020210797639129445
PARASITE_DEAD,1.0689262936030106,0.08740861168346097,0.7625642309225944,0.4457233233821897
PARASITE_KILLER,1.1003615031559841,0.06816482805814718,1.4030515116301643,0.16060147880805897
PRESTINNI_KILLER,1.6872279383870366,0.042151899151358675,12.409569191463147,2.3189716478313953e-35
